Name,Page,Size,Dimensions,Scale,Rotation,Path,Description
109837.tif,122,14.9 MB (15659932 bytes),1648 x 2372,30.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\109837.tif,Camera:   DCS660C
logo_CE_bw.ai,122,1.2 MB (1250281 bytes),,24.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_CE_bw.ai,
logo_greentech_cmyk.ai,122,1.2 MB (1266293 bytes),,24.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_greentech_cmyk.ai,
industrial_icon.ai,122,1.2 MB (1293638 bytes),,48%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\industrial_icon.ai,
residential_icon.ai,122,1.2 MB (1291739 bytes),,45.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\residential_icon.ai,
logo_Omnidec_bw.ai,122,1.2 MB (1271294 bytes),,24.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_Omnidec_bw.ai,
logo_2easy_bw.ai,122,1.2 MB (1269718 bytes),,24.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_2easy_bw.ai,
residential_icon.ai,122,1.2 MB (1291739 bytes),,45.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\residential_icon.ai,
719130.tif,123,5.9 MB (6146312 bytes),1224 x 1248,17.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\719130.tif,
737816.tif,123,7.2 MB (7516900 bytes),1654 x 1131,19%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\737816.tif,
390178.tif,123,1 MB (1059452 bytes),591 x 439,49%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\390178.tif,
844ER_quote_installative.eps,123,1.4 MB (1424118 bytes),,34.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\844ER_quote_installative.eps,
719167.tif,123,5.8 MB (6072360 bytes),1234 x 1223,17.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\719167.tif,
4901204.tif,123,16.6 MB (17360688 bytes),2744 x 1527,9.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\4901204.tif,
71275101.tif,123,7.5 MB (7857136 bytes),1654 x 1184,18.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\71275101.tif,
490123.tif,123,5.4 MB (5638168 bytes),1654 x 849,25.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\490123.tif,
63003478.tif,123,18.1 MB (18965760 bytes),3189 x 1978,10.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\63003478.tif,
490122.tif,123,5.6 MB (5836724 bytes),1654 x 879,24.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\490122.tif,
490124.tif,123,5.6 MB (5847252 bytes),1654 x 879,24.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\490124.tif,
490125.tif,123,5.4 MB (5638200 bytes),1654 x 849,25.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\490125.tif,
condominium_icon.ai,124,1.2 MB (1294519 bytes),,44.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\condominium_icon.ai,
logo_greentech_cmyk.ai,124,1.2 MB (1266293 bytes),,24.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_greentech_cmyk.ai,
logo_safezone_cmyk.ai,124,1.2 MB (1257737 bytes),,24.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_safezone_cmyk.ai,
logo_CE_bw.ai,124,1.2 MB (1250281 bytes),,24.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_CE_bw.ai,
residential_icon.ai,124,1.2 MB (1291739 bytes),,45.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\residential_icon.ai,
logo_Omnidec_bw.ai,124,1.2 MB (1271294 bytes),,24.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_Omnidec_bw.ai,
logo_2easy_bw.ai,124,1.2 MB (1269718 bytes),,24.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_2easy_bw.ai,
FDS_black.jpg,124,825.3 KB (845146 bytes),1001 x 682,4.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\FDS_black.jpg,
industrial_icon.ai,124,1.2 MB (1293638 bytes),,48%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\industrial_icon.ai,
QR-746c-844c_ITA.tif,124,46.3 KB (47368 bytes),1147 x 1147,20.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\QR-746c-844c_ITA.tif,
109837.tif,124,14.9 MB (15659932 bytes),1648 x 2372,30.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\109837.tif,Camera:   DCS660C
737816.tif,125,7.2 MB (7516900 bytes),1654 x 1131,19%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\737816.tif,
390178.tif,125,1 MB (1059452 bytes),591 x 439,49%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\390178.tif,
490125.tif,125,5.4 MB (5638200 bytes),1654 x 849,25.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\490125.tif,
490124.tif,125,5.6 MB (5847252 bytes),1654 x 879,24.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\490124.tif,
71275101.tif,125,7.5 MB (7857136 bytes),1654 x 1184,18.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\71275101.tif,
719130.tif,125,5.9 MB (6146312 bytes),1224 x 1248,17.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\719130.tif,
746ER_quote_installative.eps,125,1.1 MB (1203250 bytes),,53.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\746ER_quote_installative.eps,
4901204.tif,125,16.6 MB (17360688 bytes),2744 x 1527,9.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\4901204.tif,
490123.tif,125,5.4 MB (5638168 bytes),1654 x 849,25.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\490123.tif,
490122.tif,125,5.6 MB (5836724 bytes),1654 x 879,24.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\490122.tif,
719167.tif,125,5.8 MB (6072360 bytes),1234 x 1223,17.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\719167.tif,
63003478.tif,125,18.1 MB (18965760 bytes),3189 x 1978,10.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\63003478.tif,
109896.tif,126,14.9 MB (15659932 bytes),1648 x 2372,30.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\109896.tif,Camera:   DCS660C
residential_icon.ai,126,1.2 MB (1291739 bytes),,45.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\residential_icon.ai,
industrial_icon.ai,126,1.2 MB (1293638 bytes),,48%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\industrial_icon.ai,
logo_CE_bw.ai,126,1.2 MB (1250281 bytes),,24.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_CE_bw.ai,
condominium_icon.ai,126,1.2 MB (1294519 bytes),,44.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\condominium_icon.ai,
490124.tif,127,5.6 MB (5847252 bytes),1654 x 879,26.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\490124.tif,
71275101.tif,127,7.5 MB (7857136 bytes),1654 x 1184,18.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\71275101.tif,
719167.tif,127,5.8 MB (6072360 bytes),1234 x 1223,17.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\719167.tif,
490122.tif,127,5.6 MB (5836724 bytes),1654 x 879,26.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\490122.tif,
720118.tif,127,1004.3 KB (1028412 bytes),463 x 537,19.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\720118.tif,
7191661.tif,127,2.3 MB (2382136 bytes),945 x 624,34.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\7191661.tif,
719130.tif,127,5.9 MB (6146312 bytes),1224 x 1248,17.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\719130.tif,
720309.tif,127,31.2 MB (32707624 bytes),2398 x 3348,6.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\720309.tif,
720119.tif,127,15.3 MB (16069028 bytes),1758 x 2280,9.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\720119.tif,
737816.tif,127,7.2 MB (7516900 bytes),1654 x 1131,19%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\737816.tif,
844R3PH_quote_installative.eps,127,1.4 MB (1423222 bytes),,34%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\844R3PH_quote_installative.eps,
202073.tif,127,3.4 MB (3566808 bytes),1311 x 897,23.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\202073.tif,
condominium_icon.ai,128,1.2 MB (1294519 bytes),,44.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\condominium_icon.ai,
industrial_icon.ai,128,1.2 MB (1293638 bytes),,48%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\industrial_icon.ai,
logo_CE_bw.ai,128,1.2 MB (1250281 bytes),,24.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_CE_bw.ai,
residential_icon.ai,128,1.2 MB (1291739 bytes),,45.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\residential_icon.ai,
109885.tif,128,3.7 MB (3921608 bytes),1137 x 1500,49.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\109885.tif,
719328.tif,129,6.3 MB (6571088 bytes),1654 x 990,19.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\719328.tif,
719169.tif,129,5.9 MB (6146312 bytes),1224 x 1248,17.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\719169.tif,
884MC3PH_quote_installative.eps,129,1.2 MB (1276486 bytes),,40.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\884MC3PH_quote_installative.eps,
202073.tif,129,3.4 MB (3566808 bytes),1311 x 897,24.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\202073.tif,
737628.tif,129,6.9 MB (7286668 bytes),1654 x 1098,19.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\737628.tif,
722123.tif,129,7.4 MB (7723732 bytes),1654 x 1164,18.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\722123.tif,
109903.tif,130,76.2 MB (79939196 bytes),3160 x 3162,23.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\109903.tif,
logo_CE_bw.ai,130,1.2 MB (1250281 bytes),,24.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_CE_bw.ai,
residential_icon.ai,130,1.2 MB (1291739 bytes),,45.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\residential_icon.ai,
logo_2easy_bw.ai,130,1.2 MB (1269718 bytes),,24.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_2easy_bw.ai,
industrial_icon.ai,130,1.2 MB (1293638 bytes),,48%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\industrial_icon.ai,
condominium_icon.ai,130,1.2 MB (1294519 bytes),,44.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\condominium_icon.ai,
63003207.tif,131,13.3 MB (13916124 bytes),2480 x 1344,12.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\63003207.tif,
C851.eps,131,1.5 MB (1620626 bytes),,33.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\C851.eps,
490122.tif,131,5.6 MB (5836724 bytes),1654 x 879,24.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\490122.tif,
737850.tif,131,10.3 MB (10797360 bytes),1890 x 1350,15.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\737850.tif,
logo_FAAC_white.png,132,7880 bytes (7880 bytes),928 x 237,19.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_FAAC_white.png,
IMAGE_4_fotolito.tif,132,100.1 MB (104999972 bytes),5078 x 5078,79.80%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\IMAGE_4_fotolito.tif,
Installation_type_sectional_doors.ai,133,3.9 MB (4111163 bytes),,91.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\Installation_type_sectional_doors.ai,
logo_safezone_cmyk.ai,134,1.2 MB (1257737 bytes),,24.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_safezone_cmyk.ai,
Logo_DC.ai,134,1.2 MB (1291917 bytes),,5.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\Logo_DC.ai,
logo_Omnidec_bw.ai,134,1.2 MB (1271294 bytes),,24.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_Omnidec_bw.ai,
condominium_icon.ai,134,1.2 MB (1294519 bytes),,44.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\condominium_icon.ai,
110600.tif,134,14.7 MB (15382564 bytes),2032 x 1888,38.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\110600.tif,
logo_double_insulation.ai,134,1.2 MB (1281699 bytes),,55.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_double_insulation.ai,
logo_CE_bw.ai,134,1.2 MB (1250281 bytes),,24.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_CE_bw.ai,
residential_icon.ai,134,1.2 MB (1291739 bytes),,45.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\residential_icon.ai,
industrial_icon.ai,134,1.2 MB (1293638 bytes),,48%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\industrial_icon.ai,
390923.tif,135,18 MB (18836632 bytes),1914 x 2384,6%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\390923.tif,
logo_Omnidec_bw.ai,135,1.2 MB (1271294 bytes),,8.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_Omnidec_bw.ai,
390488.tif,135,14.6 MB (15358468 bytes),2318 x 1594,13.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\390488.tif,
390765.tif,135,23.9 MB (25029612 bytes),2008 x 3040,7%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\390765.tif,
2024015.tif,135,20.5 MB (21457224 bytes),2772 x 1932,11.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\2024015.tif,
390768.tif,135,12.3 MB (12878520 bytes),2539 x 1210,12.60%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\390768.tif,
424591001.tif,135,16.7 MB (17552988 bytes),2448 x 1733,8.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\424591001.tif,
logo_double_insulation.ai,136,1.2 MB (1281699 bytes),,55.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_double_insulation.ai,
110600.tif,136,14.7 MB (15382564 bytes),2032 x 1888,38.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\110600.tif,
logo_safezone_cmyk.ai,136,1.2 MB (1257737 bytes),,24.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_safezone_cmyk.ai,
residential_icon.ai,136,1.2 MB (1291739 bytes),,45.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\residential_icon.ai,
logo_Omnidec_bw.ai,136,1.2 MB (1271294 bytes),,24.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_Omnidec_bw.ai,
condominium_icon.ai,136,1.2 MB (1294519 bytes),,44.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\condominium_icon.ai,
Logo_DC.ai,136,1.2 MB (1291917 bytes),,5.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\Logo_DC.ai,
industrial_icon.ai,136,1.2 MB (1293638 bytes),,48%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\industrial_icon.ai,
logo_CE_bw.ai,136,1.2 MB (1250281 bytes),,24.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_CE_bw.ai,
390765.tif,137,23.9 MB (25029612 bytes),2008 x 3040,7%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\390765.tif,
390923.tif,137,18 MB (18836632 bytes),1914 x 2384,6%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\390923.tif,
logo_Omnidec_bw.ai,137,1.2 MB (1271294 bytes),,8.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_Omnidec_bw.ai,
390488.tif,137,14.6 MB (15358468 bytes),2318 x 1594,13.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\390488.tif,
2024015.tif,137,20.5 MB (21457224 bytes),2772 x 1932,9.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\2024015.tif,
424591001.tif,137,16.7 MB (17552988 bytes),2448 x 1733,8.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\424591001.tif,
390768.tif,137,12.3 MB (12878520 bytes),2539 x 1210,12.60%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\390768.tif,
condominium_icon.ai,138,1.2 MB (1294519 bytes),,44.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\condominium_icon.ai,
industrial_icon.ai,138,1.2 MB (1293638 bytes),,48%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\industrial_icon.ai,
logo_Omnidec_bw.ai,138,1.2 MB (1271294 bytes),,24.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_Omnidec_bw.ai,
110600.tif,138,14.7 MB (15382564 bytes),2032 x 1888,38.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\110600.tif,
residential_icon.ai,138,1.2 MB (1291739 bytes),,45.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\residential_icon.ai,
logo_safezone_cmyk.ai,138,1.2 MB (1257737 bytes),,24.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_safezone_cmyk.ai,
logo_double_insulation.ai,138,1.2 MB (1281699 bytes),,55.90%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_double_insulation.ai,
logo_CE_bw.ai,138,1.2 MB (1250281 bytes),,24.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_CE_bw.ai,
Logo_DC.ai,138,1.2 MB (1291917 bytes),,5.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\Logo_DC.ai,
390548.tif,139,8.3 MB (8752988 bytes),2824 x 772,11.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\390548.tif,
390765.tif,139,23.9 MB (25029612 bytes),2008 x 3040,7%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\390765.tif,
390768.tif,139,12.3 MB (12878520 bytes),2539 x 1210,12.60%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\390768.tif,
2024015.tif,139,20.5 MB (21457224 bytes),2772 x 1932,11.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\2024015.tif,
390923.tif,139,18 MB (18836632 bytes),1914 x 2384,6%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\390923.tif,
424591001.tif,139,16.7 MB (17552988 bytes),2448 x 1733,8.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\424591001.tif,
390488.tif,139,14.6 MB (15358468 bytes),2318 x 1594,13.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\390488.tif,
logo_Omnidec_bw.ai,139,1.2 MB (1271294 bytes),,8.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_Omnidec_bw.ai,
logo_CE_bw.ai,140,1.2 MB (1250281 bytes),,24.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_CE_bw.ai,
residential_icon.ai,140,1.2 MB (1291739 bytes),,45.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\residential_icon.ai,
industrial_icon.ai,140,1.2 MB (1293638 bytes),,48%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\industrial_icon.ai,
condominium_icon.ai,140,1.2 MB (1294519 bytes),,44.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\condominium_icon.ai,
condominium_icon.ai,140,1.2 MB (1294519 bytes),,44.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\condominium_icon.ai,
residential_icon.ai,140,1.2 MB (1291739 bytes),,45.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\residential_icon.ai,
109511.tif,140,25.4 MB (26656972 bytes),1889 x 2925,25%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\109511.tif,Camera:   DCS660C
industrial_icon.ai,140,1.2 MB (1293638 bytes),,48%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\industrial_icon.ai,
390745.tif,141,7.1 MB (7407968 bytes),1654 x 1116,19.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\390745.tif,
390720.tif,141,7.1 MB (7442024 bytes),1654 x 1121,19.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\390720.tif,
2022805.tif,141,4.2 MB (4429884 bytes),1181 x 925,23.10%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\2022805.tif,
390721.tif,141,6.8 MB (7128144 bytes),1654 x 1074,19.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\390721.tif,
390719.tif,141,6.9 MB (7248724 bytes),1654 x 1092,19.30%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\390719.tif,
402500.tif,141,21.6 MB (22623608 bytes),1984 x 2776,7.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\402500.tif,
390744.tif,141,7.1 MB (7407932 bytes),1654 x 1116,19.20%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\390744.tif,
Grafico_540-541.eps,141,430 KB (440338 bytes),,98.70%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\Grafico_540-541.eps,
logo_CE_bw.ai,142,1.2 MB (1250281 bytes),,24.50%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\logo_CE_bw.ai,
109542.tif,142,25.4 MB (26656972 bytes),1889 x 2925,25%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\109542.tif,Camera:   DCS660C
condominium_icon.ai,142,1.2 MB (1294519 bytes),,44.40%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\condominium_icon.ai,
industrial_icon.ai,142,1.2 MB (1293638 bytes),,48%,,C:\Users\Luca1\Downloads\CATALISTINO_2025_PACCHETTO_COMPLETO\Links\industrial_icon.ai,
