Page,Product,Spec_Label,Model_1,Model_1_SKU,Value_1,Model_2,Model_2_SKU,Value_2,Model_3,Model_3_SKU,Value_3,Model_4,Model_4_SKU,Value_4,Model_5,Model_5_SKU,Value_5,Model_6,Model_6_SKU,Value_6,Model_7,Model_7_SKU,Value_7,Model_8,Model_8_SKU,Value_8,Model_9,Model_9_SKU,Value_9,Model_10,Model_10_SKU,Value_10,Model_11,Model_11_SKU,Value_11
200-201,Sistema 433-868MHz FDS,Decodifica segnale radio,XR2N 433-868,787023,FDS-DS-SLH-RC,XR4N 433-868,787024,FDS-DS-SLH-RC,,,,,,,,,,,,,,,,,,,,,,,,,,,
200-201,Sistema 433-868MHz FDS,Memoria codici radio,XR2N 433-868,787023,248,XR4N 433-868,787024,248 CH 1-2 / 248 CH 3-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
200-201,Sistema 433-868MHz FDS,Numero canali,XR2N 433-868,787023,2,XR4N 433-868,787024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
200-201,Sistema 433-868MHz FDS,Numero uscite a relè (N.A.),XR2N 433-868,787023,1 impulsiva (CH1),XR4N 433-868,787024,1 impulsiva (CH1),,,,,,,,,,,,,,,,,,,,,,,,,,,
200-201,Sistema 433-868MHz FDS,Portata contatti,XR2N 433-868,787023,"0,5 A / 120 VA",XR4N 433-868,787024,"0,5 A / 120 VA",,,,,,,,,,,,,,,,,,,,,,,,,,,
200-201,Sistema 433-868MHz FDS,Grado di protezione,XR2N 433-868,787023,IP 44,XR4N 433-868,787024,IP 44,,,,,,,,,,,,,,,,,,,,,,,,,,,
200-201,Sistema 433-868MHz FDS,Temperatura ambiente di esercizio,XR2N 433-868,787023,-20° C ÷ +55 ° C,XR4N 433-868,787024,-20° C ÷ +55 ° C,,,,,,,,,,,,,,,,,,,,,,,,,,,
200-201,Sistema 433-868MHz FDS,Dimensioni (LxPxH),XR2N 433-868,787023,"90 x 70 x 32,5 mm",XR4N 433-868,787024,"90 x 70 x 32,5 mm",,,,,,,,,,,,,,,,,,,,,,,,,,,
202-203,Sistema 433-868MHz FDS BD,Tensione di alimentazione,XR2N 433-868,787023,12 ÷ 24 V~ - 12 ÷ 24 V~,XR4N 433-868,787024,12 ÷ 24 V~ - 12 ÷ 24 V~,,,,,,,,,,,,,,,,,,,,,,,,,,,
202-203,Sistema 433-868MHz FDS BD,Frequenza di ricezione,XR2N 433-868,787023,433.92 Mhz - 868.35 Mhz,XR4N 433-868,787024,433.92 Mhz - 868.35 Mhz,,,,,,,,,,,,,,,,,,,,,,,,,,,
202-203,Sistema 433-868MHz FDS BD,Corrente assorbita,XR2N 433-868,787023,100 mA,XR4N 433-868,787024,100 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,
202-203,Sistema 433-868MHz FDS BD,Decodifica segnale radio,XR2N 433-868,787023,FDS-DS-SLH-RC,XR4N 433-868,787024,FDS-DS-SLH-RC,,,,,,,,,,,,,,,,,,,,,,,,,,,
202-203,Sistema 433-868MHz FDS BD,Memoria codici radio,XR2N 433-868,787023,248,XR4N 433-868,787024,248 CH 1-2 / 248 CH 3-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
202-203,Sistema 433-868MHz FDS BD,Numero canali,XR2N 433-868,787023,2,XR4N 433-868,787024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
202-203,Sistema 433-868MHz FDS BD,Numero uscite a relè (N.A.),XR2N 433-868,787023,1 impulsiva (CH1),XR4N 433-868,787024,1 impulsiva (CH1),,,,,,,,,,,,,,,,,,,,,,,,,,,
202-203,Sistema 433-868MHz FDS BD,Portata contatti,XR2N 433-868,787023,"0,5 A / 120 VA",XR4N 433-868,787024,"0,5 A / 120 VA",,,,,,,,,,,,,,,,,,,,,,,,,,,
202-203,Sistema 433-868MHz FDS BD,Grado di protezione,XR2N 433-868,787023,IP 44,XR4N 433-868,787024,IP 44,,,,,,,,,,,,,,,,,,,,,,,,,,,
202-203,Sistema 433-868MHz FDS BD,Temperatura ambiente di esercizio,XR2N 433-868,787023,-20° C ÷ +55 ° C,XR4N 433-868,787024,-20° C ÷ +55 ° C,,,,,,,,,,,,,,,,,,,,,,,,,,,
202-203,Sistema 433-868MHz FDS BD,Dimensioni (LxPxH),XR2N 433-868,787023,"90 x 70 x 32,5 mm",XR4N 433-868,787024,"90 x 70 x 32,5 mm",,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Tensione di alimentazione,PLUS1 868,787834,20 ÷ 30V,DECODER SLH,785534,20 ÷ 30V~,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Corrente assorbita,PLUS1 868,787834,10 mA / V,DECODER SLH,785534,30 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Numero max schede di decodifica collegabili,PLUS1 868,787834,50,DECODER SLH,785534,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Decodifica segnale radio,PLUS1 868,787834,Tramite DECODER,DECODER SLH,785534,SLH,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Memoria codici radio,PLUS1 868,787834,-,DECODER SLH,785534,1000 codici,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Collegamento,PLUS1 868,787834,-,DECODER SLH,785534,A connettore (schede FAAC) e/o morsetto,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Tensione di alimentazione,XR2N,787023,12 ÷ 24 V~ - 12 ÷ 24 V~,XR4N,787024,12 ÷ 24 V~ - 12 ÷ 24 V~,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Frequenza di ricezione,XR2N,787023,868.35 ± 0.2 Mhz,XR4N,787024,868.35 ± 0.2 Mhz,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Corrente assorbita,XR2N,787023,100 mA,XR4N,787024,100 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Decodifica segnale radio,XR2N,787023,DS-SLH-RC,XR4N,787024,DS-SLH-RC,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Memoria codici radio,XR2N,787023,250,XR4N,787024,250 CH 1-2 / 250 CH 3-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Numero canali,XR2N,787023,2,XR4N,787024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Numero uscite a relè (N.A.),XR2N,787023,1 impulsiva (CH1),XR4N,787024,2 impulsiva (CH1-3),,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Portata contatti,XR2N,787023,"0,5 A / 12 ÷ 24V~ - 12 ÷ 24 V~",XR4N,787024,"0,5 A / 12 ÷ 24V~ - 12 ÷ 24 V~",,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Grado di protezione,XR2N,787023,IP 44,XR4N,787024,IP 44,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Temperatura ambiente di esercizio,XR2N,787023,-20° C ÷ +55 ° C,XR4N,787024,-20° C ÷ +55 ° C,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Dimensioni (LxPxH),XR2N,787023,"90 x 70 x 32,5 mm",XR4N,787024,"90 x 70 x 32,5 mm",,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Tensione di alimentazione,PLUS1 433,787833,20 ÷ 30V,DECODER SLH,785534,20 ÷ 30V~,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Corrente assorbita,PLUS1 433,787833,10 mA / V,DECODER SLH,785534,30 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Numero max schede di decodifica collegabili,PLUS1 433,787833,50,DECODER SLH,785534,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Decodifica segnale radio,PLUS1 433,787833,Tramite DECODER,DECODER SLH,785534,SLH,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Memoria codici radio,PLUS1 433,787833,-,DECODER SLH,785534,1000 codici,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Collegamento,PLUS1 433,787833,-,DECODER SLH,785534,A connettore (schede FAAC) e/o morsetto,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Tensione di alimentazione,XR2N,787023,12 ÷ 24 V~ - 12 ÷ 24 V~,XR4N,787024,12 ÷ 24 V~ - 12 ÷ 24 V~,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Frequenza di ricezione,XR2N,787023,868.35 ± 0.2 Mhz,XR4N,787024,868.35 ± 0.2 Mhz,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Corrente assorbita,XR2N,787023,100 mA,XR4N,787024,100 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Decodifica segnale radio,XR2N,787023,DS-SLH-RC,XR4N,787024,DS-SLH-RC,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Memoria codici radio,XR2N,787023,250,XR4N,787024,250 CH 1-2 / 250 CH 3-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Numero canali,XR2N,787023,2,XR4N,787024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Numero uscite a relè (N.A.),XR2N,787023,1 impulsiva (CH1),XR4N,787024,2 impulsiva (CH1-3),,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Portata contatti,XR2N,787023,"0,5 A / 12 ÷ 24V~ - 12 ÷ 24 V~",XR4N,787024,"0,5 A / 12 ÷ 24V~ - 12 ÷ 24 V~",,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Grado di protezione,XR2N,787023,IP 44,XR4N,787024,IP 44,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Temperatura ambiente di esercizio,XR2N,787023,-20° C ÷ +55 ° C,XR4N,787024,-20° C ÷ +55 ° C,,,,,,,,,,,,,,,,,,,,,,,,,,,
206-207,XTO - Sistema 433 MHz SLH-SL-DS-RC,Dimensioni (LxPxH),XR2N,787023,"90 x 70 x 32,5 mm",XR4N,787024,"90 x 70 x 32,5 mm",,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Tensione di alimentazione,PLUS1 868,787834,20 ÷ 30V,DECODER SLH,785534,20 ÷ 30V~,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Corrente assorbita,PLUS1 868,787834,10 mA / V,DECODER SLH,785534,30 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Numero max schede di decodifica collegabili,PLUS1 868,787834,50,DECODER SLH,785534,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Decodifica segnale radio,PLUS1 868,787834,Tramite DECODER,DECODER SLH,785534,SLH,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Memoria codici radio,PLUS1 868,787834,-,DECODER SLH,785534,1000 codici,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Collegamento,PLUS1 868,787834,-,DECODER SLH,785534,A connettore (schede FAAC) e/o morsetto,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Tensione di alimentazione,XR2N 433-868,787023,12 ÷ 24 V~ - 12 ÷ 24 V~,XR4N 433-868,787024,12 ÷ 24 V~ - 12 ÷ 24 V~,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Frequenza di ricezione,XR2N 433-868,787023,433.92 Mhz - 868.35 Mhz,XR4N 433-868,787024,433.92 Mhz - 868.35 Mhz,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Corrente assorbita,XR2N 433-868,787023,100 mA,XR4N 433-868,787024,100 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Decodifica segnale radio,XR2N 433-868,787023,FDS-DS-SLH-RC,XR4N 433-868,787024,FDS-DS-SLH-RC,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Memoria codici radio,XR2N 433-868,787023,248,XR4N 433-868,787024,248 CH 1-2 / 248 CH 3-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Numero canali,XR2N 433-868,787023,2,XR4N 433-868,787024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Numero uscite a relè (N.A.),XR2N 433-868,787023,1 impulsiva (CH1) - 1 impulsiva /fissa (selezionabile) (CH 2),XR4N 433-868,787024,1 impulsiva (CH1) - 1 impulsiva /fissa (selezionabile) (CH 2),,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Portata contatti,XR2N 433-868,787023,"0,5 A / 120 VA",XR4N 433-868,787024,"0,5 A / 120 VA",,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Grado di protezione,XR2N 433-868,787023,IP 44,XR4N 433-868,787024,IP 44,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Temperatura ambiente di esercizio,XR2N 433-868,787023,-20° C ÷ +55 ° C,XR4N 433-868,787024,-20° C ÷ +55 ° C,,,,,,,,,,,,,,,,,,,,,,,,,,,
208-209,Sistema 868MHz SLH LR,Dimensioni (LxPxH),XR2N 433-868,787023,"90 x 70 x 32,5 mm",XR4N 433-868,787024,"90 x 70 x 32,5 mm",,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Tensione di alimentazione,PLUS1 433,787833,20 ÷ 30V~ - 24V~ (± 10%),DECODER SLH,785534,20 ÷ 30V~,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Corrente assorbita,PLUS1 433,787833,10 mA / V~ - 25 mA / V~,DECODER SLH,785534,30 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Numero max schede di decodifica collegabili,PLUS1 433,787833,50,DECODER SLH,785534,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Decodifica segnale radio,PLUS1 433,787833,Tramite DECODER,DECODER SLH,785534,SLH,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Memoria codici radio,PLUS1 433,787833,-,DECODER SLH,785534,1000 codici,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Collegamento,PLUS1 433,787833,-,DECODER SLH,785534,A connettore (schede FAAC) e/o morsetto,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Tensione di alimentazione,XR2N 433-868,787023,12 ÷ 24 V~ - 12 ÷ 24 V~,XR4N 433-868,787024,12 ÷ 24 V~ - 12 ÷ 24 V~,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Frequenza di ricezione,XR2N 433-868,787023,433.92 Mhz - 868.35 Mhz,XR4N 433-868,787024,433.92 Mhz - 868.35 Mhz,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Corrente assorbita,XR2N 433-868,787023,100 mA,XR4N 433-868,787024,100 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Decodifica segnale radio,XR2N 433-868,787023,FDS-DS-SLH-RC,XR4N 433-868,787024,FDS-DS-SLH-RC,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Memoria codici radio,XR2N 433-868,787023,248,XR4N 433-868,787024,248 CH 1-2 / 248 CH 3-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Numero canali,XR2N 433-868,787023,2,XR4N 433-868,787024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Numero uscite a relè (N.A.),XR2N 433-868,787023,1 impulsiva (CH1) - 1 impulsiva /fissa (selezionabile) (CH 2),XR4N 433-868,787024,1 impulsiva (CH1) - 1 impulsiva /fissa (selezionabile) (CH 2),,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Portata contatti,XR2N 433-868,787023,"0,5 A / 120 VA",XR4N 433-868,787024,"0,5 A / 120 VA",,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Grado di protezione,XR2N 433-868,787023,IP 44,XR4N 433-868,787024,IP 44,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Temperatura ambiente di esercizio,XR2N 433-868,787023,-20° C ÷ +55 ° C,XR4N 433-868,787024,-20° C ÷ +55 ° C,,,,,,,,,,,,,,,,,,,,,,,,,,,
210-211,Sistema 433MHz SLH LR,Dimensioni (LxPxH),XR2N 433-868,787023,"90 x 70 x 32,5 mm",XR4N 433-868,787024,"90 x 70 x 32,5 mm",,,,,,,,,,,,,,,,,,,,,,,,,,,
212-213,Sistema SLHP LR,Tensione di alimentazione,DECODER SLHP,785535,20 ÷ 30V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212-213,Sistema SLHP LR,Corrente assorbita,DECODER SLHP,785535,30 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212-213,Sistema SLHP LR,Decodifica segnale radio,DECODER SLHP,785535,SLH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212-213,Sistema SLHP LR,Memoria codici radio,DECODER SLHP,785535,1000 codici (espandibile a 2000),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212-213,Sistema SLHP LR,Collegamento,DECODER SLHP,785535,A connettore (schede FAAC) e/o morsetto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212-213,Sistema SLHP LR,Tensione di alimentazione,PLUS1 868,787834,20 ÷ 30V,PLUS1 433,787833,20 ÷ 30V~ - 24V~ (± 10%),,,,,,,,,,,,,,,,,,,,,,,,,,,
212-213,Sistema SLHP LR,Corrente assorbita,PLUS1 868,787834,10 mA / V,PLUS1 433,787833,10 mA / V~ - 25 mA / V~,,,,,,,,,,,,,,,,,,,,,,,,,,,
212-213,Sistema SLHP LR,Numero max schede di decodifica collegabili,PLUS1 868,787834,50,PLUS1 433,787833,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
212-213,Sistema SLHP LR,Decodifica segnale radio,PLUS1 868,787834,Tramite DECODER,PLUS1 433,787833,Tramite DECODER,,,,,,,,,,,,,,,,,,,,,,,,,,,
212-213,Sistema SLHP LR,Memoria codici radio,PLUS1 868,787834,-,PLUS1 433,787833,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
212-213,Sistema SLHP LR,Collegamento,PLUS1 868,787834,-,PLUS1 433,787833,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
214-215,Sistema 433MHz RC,Tensione di alimentazione,XR2N 433-868,787023,12 ÷ 24 V~ - 12 ÷ 24 V~,XR4N 433-868,787024,12 ÷ 24 V~ - 12 ÷ 24 V~,,,,,,,,,,,,,,,,,,,,,,,,,,,
214-215,Sistema 433MHz RC,Frequenza di ricezione,XR2N 433-868,787023,433.92 Mhz - 868.35 Mhz,XR4N 433-868,787024,433.92 Mhz - 868.35 Mhz,,,,,,,,,,,,,,,,,,,,,,,,,,,
214-215,Sistema 433MHz RC,Corrente assorbita,XR2N 433-868,787023,100 mA,XR4N 433-868,787024,100 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,
214-215,Sistema 433MHz RC,Decodifica segnale radio,XR2N 433-868,787023,FDS-DS-SLH-RC,XR4N 433-868,787024,FDS-DS-SLH-RC,,,,,,,,,,,,,,,,,,,,,,,,,,,
214-215,Sistema 433MHz RC,Memoria codici radio,XR2N 433-868,787023,248,XR4N 433-868,787024,248 CH 1-2 / 248 CH 3-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
214-215,Sistema 433MHz RC,Numero canali,XR2N 433-868,787023,2,XR4N 433-868,787024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
214-215,Sistema 433MHz RC,Numero uscite a relè (N.A.),XR2N 433-868,787023,1 impulsiva (CH1) - 1 impulsiva /fissa (selezionabile) (CH 2),XR4N 433-868,787024,1 impulsiva (CH1) - 1 impulsiva /fissa (selezionabile) (CH 2),,,,,,,,,,,,,,,,,,,,,,,,,,,
214-215,Sistema 433MHz RC,Portata contatti,XR2N 433-868,787023,"0,5 A / 120 VA",XR4N 433-868,787024,"0,5 A / 120 VA",,,,,,,,,,,,,,,,,,,,,,,,,,,
214-215,Sistema 433MHz RC,Grado di protezione,XR2N 433-868,787023,IP 44,XR4N 433-868,787024,IP 44,,,,,,,,,,,,,,,,,,,,,,,,,,,
214-215,Sistema 433MHz RC,Temperatura ambiente di esercizio,XR2N 433-868,787023,-20° C ÷ +55 ° C,XR4N 433-868,787024,-20° C ÷ +55 ° C,,,,,,,,,,,,,,,,,,,,,,,,,,,
214-215,Sistema 433MHz RC,Dimensioni (LxPxH),XR2N 433-868,787023,"90 x 70 x 32,5 mm",XR4N 433-868,787024,"90 x 70 x 32,5 mm",,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Tipologia di installazione,XK30,391456,a parete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Microinterruttori in scambio,XK30,391456,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Portata contatti,XK30,391456,10 A / 250V~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Grado di protezione,XK30,391456,IP30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Tipologia di installazione,T20 I,401014,ad incasso,T21 I,401015,ad incasso,T21 IF,401017,ad incasso,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Microinterruttori in scambio,T20 I,401014,1,T21 I,401015,2,T21 IF,401017,2,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Portata contatti,T20 I,401014,10 A / 250V,T21 I,401015,10 A / 250V,T21 IF,401017,10 A / 250V,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Grado di protezione,T20 I,401014,IP54,T21 I,401015,IP54,T21 IF,401017,IP54,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Temperatura ambiente di esercizio,T20 I,401014,-20°C ÷ +55°C,T21 I,401015,-20°C ÷ +55°C,T21 IF,401017,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Tipologia di installazione,T20 E,401012,a parete,T21 E,401013,a parete,T21 EF,401016,a parete,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Microinterruttori in scambio,T20 E,401012,1,T21 E,401013,2,T21 EF,401016,2,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Portata contatti,T20 E,401012,10 A / 250V,T21 E,401013,10 A / 250V,T21 EF,401016,10 A / 250V,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Grado di protezione,T20 E,401012,IP54,T21 E,401013,IP54,T21 EF,401016,IP54,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Temperatura ambiente di esercizio,T20 E,401012,-20°C ÷ +55°C,T21 E,401013,-20°C ÷ +55°C,T21 EF,401016,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Tipologia di installazione,XK10 B,401304,a parete o su colonnetta,XK11 B,401305,a parete o su colonnetta,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Microinterruttori in scambio,XK10 B,401304,1,XK11 B,401305,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Portata contatti,XK10 B,401304,100 mA,XK11 B,401305,100 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Grado di protezione,XK10 B,401304,IP54,XK11 B,401305,IP54,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Temperatura ambiente di esercizio,XK10 B,401304,-20 °C +55 °C,XK11 B,401305,-20 °C +55 °C,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Dimensioni (LxPxH),XK10 B,401304,72 x 35 x 100 mm,XK11 B,401305,72 x 35 x 100 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Tipologia di installazione,XK10,401302,a parete o su colonnetta,XK11,401303,a parete o su colonnetta,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Microinterruttori in scambio,XK10,401302,1,XK11,401303,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Portata contatti,XK10,401302,100 mA,XK11,401303,100 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Grado di protezione,XK10,401302,IP54,XK11,401303,IP54,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Temperatura ambiente di esercizio,XK10,401302,-20 °C +55 °C,XK11,401303,-20 °C +55 °C,,,,,,,,,,,,,,,,,,,,,,,,,,,
216-219,Datori d'impulso semplici,Dimensioni (LxPxH),XK10,401302,72 x 35 x 100 mm,XK11,401303,72 x 35 x 100 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Numero spire collegabili,FG1,785529,1,FG2,785527,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Tensione di alimentazione,FG1,785529,24V,FG2,785527,24V,,,,,,,,,,,,,,,,,,,,,,,,,,,
220-222,Datori d'impulso elettronici,Portata contatti,FG1,785529,250 mA / 24V,FG2,785527,250 mA / 24V,,,,,,,,,,,,,,,,,,,,,,,,,,,
