Page,Product,Spec_Label,Model_1,Model_1_SKU,Value_1,Model_2,Model_2_SKU,Value_2,Model_3,Model_3_SKU,Value_3,Model_4,Model_4_SKU,Value_4,Model_5,Model_5_SKU,Value_5,Model_6,Model_6_SKU,Value_6,Model_7,Model_7_SKU,Value_7,Model_8,Model_8_SKU,Value_8,Model_9,Model_9_SKU,Value_9,Model_10,Model_10_SKU,Value_10,Model_11,Model_11_SKU,Value_11
176-179,B680H,Lunghezza (mm),B680H,104680,-,"Asta Iniziale S 3,3 m",428042,"3,3 m","Asta Intera S 4,3 m",428043,"4,3 m","Asta Intera S 5,3 m",428044,"5,3 m","Asta Iniziale S 2,3 m",428045,"2,3 m",Asta Finale S 2 m,428046,2 m,"Asta Intera L 5,3 m",428047,"5,3 m",Asta Iniziale L 4 m,428048,4 m,"Asta Finale L 2,3 m",428049,"2,3 m","Asta Finale L 3,3 m",428050,"3,3 m","Asta Finale L 4,3 m",428051,"4,3 m"
176-179,B680H,Lunghezza max asta,B680H,104680,2 ÷ 8 m,"Asta Iniziale S 3,3 m",428042,2 ÷ 8 m,"Asta Intera S 4,3 m",428043,2 ÷ 8 m,"Asta Intera S 5,3 m",428044,2 ÷ 8 m,"Asta Iniziale S 2,3 m",428045,2 ÷ 8 m,Asta Finale S 2 m,428046,2 ÷ 8 m,"Asta Intera L 5,3 m",428047,2 ÷ 8 m,Asta Iniziale L 4 m,428048,2 ÷ 8 m,"Asta Finale L 2,3 m",428049,2 ÷ 8 m,"Asta Finale L 3,3 m",428050,2 ÷ 8 m,"Asta Finale L 4,3 m",428051,2 ÷ 8 m
176-179,B680H,Motore elettrico,B680H,104680,Brushless 36V,"Asta Iniziale S 3,3 m",428042,Brushless 36V,"Asta Intera S 4,3 m",428043,Brushless 36V,"Asta Intera S 5,3 m",428044,Brushless 36V,"Asta Iniziale S 2,3 m",428045,Brushless 36V,Asta Finale S 2 m,428046,Brushless 36V,"Asta Intera L 5,3 m",428047,Brushless 36V,Asta Iniziale L 4 m,428048,Brushless 36V,"Asta Finale L 2,3 m",428049,Brushless 36V,"Asta Finale L 3,3 m",428050,Brushless 36V,"Asta Finale L 4,3 m",428051,Brushless 36V
176-179,B680H,Peso,B680H,104680,85 Kg (65 Kg montante + 20 Kg cofano),"Asta Iniziale S 3,3 m",428042,85 Kg (65 Kg montante + 20 Kg cofano),"Asta Intera S 4,3 m",428043,85 Kg (65 Kg montante + 20 Kg cofano),"Asta Intera S 5,3 m",428044,85 Kg (65 Kg montante + 20 Kg cofano),"Asta Iniziale S 2,3 m",428045,85 Kg (65 Kg montante + 20 Kg cofano),Asta Finale S 2 m,428046,85 Kg (65 Kg montante + 20 Kg cofano),"Asta Intera L 5,3 m",428047,85 Kg (65 Kg montante + 20 Kg cofano),Asta Iniziale L 4 m,428048,85 Kg (65 Kg montante + 20 Kg cofano),"Asta Finale L 2,3 m",428049,85 Kg (65 Kg montante + 20 Kg cofano),"Asta Finale L 3,3 m",428050,85 Kg (65 Kg montante + 20 Kg cofano),"Asta Finale L 4,3 m",428051,85 Kg (65 Kg montante + 20 Kg cofano)
176-179,B680H,Portata gruppo motore-pompa,B680H,104680,"3,2 lpm","Asta Iniziale S 3,3 m",428042,"3,2 lpm","Asta Intera S 4,3 m",428043,"3,2 lpm","Asta Intera S 5,3 m",428044,"3,2 lpm","Asta Iniziale S 2,3 m",428045,"3,2 lpm",Asta Finale S 2 m,428046,"3,2 lpm","Asta Intera L 5,3 m",428047,"3,2 lpm",Asta Iniziale L 4 m,428048,"3,2 lpm","Asta Finale L 2,3 m",428049,"3,2 lpm","Asta Finale L 3,3 m",428050,"3,2 lpm","Asta Finale L 4,3 m",428051,"3,2 lpm"
176-179,B680H,Potenza max,B680H,104680,240 W,"Asta Iniziale S 3,3 m",428042,240 W,"Asta Intera S 4,3 m",428043,240 W,"Asta Intera S 5,3 m",428044,240 W,"Asta Iniziale S 2,3 m",428045,240 W,Asta Finale S 2 m,428046,240 W,"Asta Intera L 5,3 m",428047,240 W,Asta Iniziale L 4 m,428048,240 W,"Asta Finale L 2,3 m",428049,240 W,"Asta Finale L 3,3 m",428050,240 W,"Asta Finale L 4,3 m",428051,240 W
176-179,B680H,Prezzo €,B680H,104680,"2.176,00","Asta Iniziale S 3,3 m",428042,"185,00","Asta Intera S 4,3 m",428043,"230,00","Asta Intera S 5,3 m",428044,"274,00","Asta Iniziale S 2,3 m",428045,"155,00",Asta Finale S 2 m,428046,"134,00","Asta Intera L 5,3 m",428047,"364,00",Asta Iniziale L 4 m,428048,"318,00","Asta Finale L 2,3 m",428049,"215,00","Asta Finale L 3,3 m",428050,"274,00","Asta Finale L 4,3 m",428051,"322,00"
176-179,B680H,Temperatura ambiente di esercizio,B680H,104680,-20°C ÷ +65°C,"Asta Iniziale S 3,3 m",428042,-20°C ÷ +65°C,"Asta Intera S 4,3 m",428043,-20°C ÷ +65°C,"Asta Intera S 5,3 m",428044,-20°C ÷ +65°C,"Asta Iniziale S 2,3 m",428045,-20°C ÷ +65°C,Asta Finale S 2 m,428046,-20°C ÷ +65°C,"Asta Intera L 5,3 m",428047,-20°C ÷ +65°C,Asta Iniziale L 4 m,428048,-20°C ÷ +65°C,"Asta Finale L 2,3 m",428049,-20°C ÷ +65°C,"Asta Finale L 3,3 m",428050,-20°C ÷ +65°C,"Asta Finale L 4,3 m",428051,-20°C ÷ +65°C
176-179,B680H,Tempo di apertura,B680H,104680,"1,5 s (90° - 2m) - 6 s (90° - 8m)","Asta Iniziale S 3,3 m",428042,"1,5 s (90° - 2m) - 6 s (90° - 8m)","Asta Intera S 4,3 m",428043,"1,5 s (90° - 2m) - 6 s (90° - 8m)","Asta Intera S 5,3 m",428044,"1,5 s (90° - 2m) - 6 s (90° - 8m)","Asta Iniziale S 2,3 m",428045,"1,5 s (90° - 2m) - 6 s (90° - 8m)",Asta Finale S 2 m,428046,"1,5 s (90° - 2m) - 6 s (90° - 8m)","Asta Intera L 5,3 m",428047,"1,5 s (90° - 2m) - 6 s (90° - 8m)",Asta Iniziale L 4 m,428048,"1,5 s (90° - 2m) - 6 s (90° - 8m)","Asta Finale L 2,3 m",428049,"1,5 s (90° - 2m) - 6 s (90° - 8m)","Asta Finale L 3,3 m",428050,"1,5 s (90° - 2m) - 6 s (90° - 8m)","Asta Finale L 4,3 m",428051,"1,5 s (90° - 2m) - 6 s (90° - 8m)"
176-179,B680H,Tensione di alimentazione di rete,B680H,104680,Switching: 100 ÷ 240V~ 50/60 Hz,"Asta Iniziale S 3,3 m",428042,Switching: 100 ÷ 240V~ 50/60 Hz,"Asta Intera S 4,3 m",428043,Switching: 100 ÷ 240V~ 50/60 Hz,"Asta Intera S 5,3 m",428044,Switching: 100 ÷ 240V~ 50/60 Hz,"Asta Iniziale S 2,3 m",428045,Switching: 100 ÷ 240V~ 50/60 Hz,Asta Finale S 2 m,428046,Switching: 100 ÷ 240V~ 50/60 Hz,"Asta Intera L 5,3 m",428047,Switching: 100 ÷ 240V~ 50/60 Hz,Asta Iniziale L 4 m,428048,Switching: 100 ÷ 240V~ 50/60 Hz,"Asta Finale L 2,3 m",428049,Switching: 100 ÷ 240V~ 50/60 Hz,"Asta Finale L 3,3 m",428050,Switching: 100 ÷ 240V~ 50/60 Hz,"Asta Finale L 4,3 m",428051,Switching: 100 ÷ 240V~ 50/60 Hz
176-179,B680H,Tipo di asta,B680H,104680,Tonda,"Asta Iniziale S 3,3 m",428042,Tonda,"Asta Intera S 4,3 m",428043,Tonda,"Asta Intera S 5,3 m",428044,Tonda,"Asta Iniziale S 2,3 m",428045,Tonda,Asta Finale S 2 m,428046,Tonda,"Asta Intera L 5,3 m",428047,Tonda,Asta Iniziale L 4 m,428048,Tonda,"Asta Finale L 2,3 m",428049,Tonda,"Asta Finale L 3,3 m",428050,Tonda,"Asta Finale L 4,3 m",428051,Tonda
176-179,B680H,Tipo di materiale,B680H,104680,Acciaio,"Asta Iniziale S 3,3 m",428042,Acciaio,"Asta Intera S 4,3 m",428043,Acciaio,"Asta Intera S 5,3 m",428044,Acciaio,"Asta Iniziale S 2,3 m",428045,Acciaio,Asta Finale S 2 m,428046,Acciaio,"Asta Intera L 5,3 m",428047,Acciaio,Asta Iniziale L 4 m,428048,Acciaio,"Asta Finale L 2,3 m",428049,Acciaio,"Asta Finale L 3,3 m",428050,Acciaio,"Asta Finale L 4,3 m",428051,Acciaio
176-179,B680H,Tipo di olio,B680H,104680,FAAC HP OIL,"Asta Iniziale S 3,3 m",428042,FAAC HP OIL,"Asta Intera S 4,3 m",428043,FAAC HP OIL,"Asta Intera S 5,3 m",428044,FAAC HP OIL,"Asta Iniziale S 2,3 m",428045,FAAC HP OIL,Asta Finale S 2 m,428046,FAAC HP OIL,"Asta Intera L 5,3 m",428047,FAAC HP OIL,Asta Iniziale L 4 m,428048,FAAC HP OIL,"Asta Finale L 2,3 m",428049,FAAC HP OIL,"Asta Finale L 3,3 m",428050,FAAC HP OIL,"Asta Finale L 4,3 m",428051,FAAC HP OIL
176-179,B680H,Tipo di rallentamento,B680H,104680,Elettronico - tramite encoder,"Asta Iniziale S 3,3 m",428042,Elettronico - tramite encoder,"Asta Intera S 4,3 m",428043,Elettronico - tramite encoder,"Asta Intera S 5,3 m",428044,Elettronico - tramite encoder,"Asta Iniziale S 2,3 m",428045,Elettronico - tramite encoder,Asta Finale S 2 m,428046,Elettronico - tramite encoder,"Asta Intera L 5,3 m",428047,Elettronico - tramite encoder,Asta Iniziale L 4 m,428048,Elettronico - tramite encoder,"Asta Finale L 2,3 m",428049,Elettronico - tramite encoder,"Asta Finale L 3,3 m",428050,Elettronico - tramite encoder,"Asta Finale L 4,3 m",428051,Elettronico - tramite encoder
176-179,B680H,Tipo di trattamento,B680H,104680,Primer anticorrosivo 100 microns + Verniciatura in poliestere o cofano INOX,"Asta Iniziale S 3,3 m",428042,Primer anticorrosivo 100 microns + Verniciatura in poliestere o cofano INOX,"Asta Intera S 4,3 m",428043,Primer anticorrosivo 100 microns + Verniciatura in poliestere o cofano INOX,"Asta Intera S 5,3 m",428044,Primer anticorrosivo 100 microns + Verniciatura in poliestere o cofano INOX,"Asta Iniziale S 2,3 m",428045,Primer anticorrosivo 100 microns + Verniciatura in poliestere o cofano INOX,Asta Finale S 2 m,428046,Primer anticorrosivo 100 microns + Verniciatura in poliestere o cofano INOX,"Asta Intera L 5,3 m",428047,Primer anticorrosivo 100 microns + Verniciatura in poliestere o cofano INOX,Asta Iniziale L 4 m,428048,Primer anticorrosivo 100 microns + Verniciatura in poliestere o cofano INOX,"Asta Finale L 2,3 m",428049,Primer anticorrosivo 100 microns + Verniciatura in poliestere o cofano INOX,"Asta Finale L 3,3 m",428050,Primer anticorrosivo 100 microns + Verniciatura in poliestere o cofano INOX,"Asta Finale L 4,3 m",428051,Primer anticorrosivo 100 microns + Verniciatura in poliestere o cofano INOX
176-179,B680H,Velocità di rotazione motore,B680H,104680,1.000 ÷ 6.000 rpm,"Asta Iniziale S 3,3 m",428042,1.000 ÷ 6.000 rpm,"Asta Intera S 4,3 m",428043,1.000 ÷ 6.000 rpm,"Asta Intera S 5,3 m",428044,1.000 ÷ 6.000 rpm,"Asta Iniziale S 2,3 m",428045,1.000 ÷ 6.000 rpm,Asta Finale S 2 m,428046,1.000 ÷ 6.000 rpm,"Asta Intera L 5,3 m",428047,1.000 ÷ 6.000 rpm,Asta Iniziale L 4 m,428048,1.000 ÷ 6.000 rpm,"Asta Finale L 2,3 m",428049,1.000 ÷ 6.000 rpm,"Asta Finale L 3,3 m",428050,1.000 ÷ 6.000 rpm,"Asta Finale L 4,3 m",428051,1.000 ÷ 6.000 rpm
