Page,Product,Spec_Label,Model_1,Model_1_SKU,Value_1,Model_2,Model_2_SKU,Value_2,Model_3,Model_3_SKU,Value_3,Model_4,Model_4_SKU,Value_4,Model_5,Model_5_SKU,Value_5,Model_6,Model_6_SKU,Value_6,Model_7,Model_7_SKU,Value_7,Model_8,Model_8_SKU,Value_8,Model_9,Model_9_SKU,Value_9,Model_10,Model_10_SKU,Value_10,Model_11,Model_11_SKU,Value_11
188-194,Schede elettroniche,Ingresso Connettività (Simply Connect),Barriere,,,,,,,,,Barriere,,,,,,,,●,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,Ingressi programmabili,Barriere,,,,,,,,,Barriere,,,,,,,,,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,Uscite programmabili,Barriere,,●,,,●,,,,Barriere,,,,,,,,●,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,Funzione automazioni contrapposte,Barriere,,●,,,●,,,,Barriere,,,,,,,,●,SERRANDE,,,,,,,,,,,,,,
188-194,Schede elettroniche,Codice,Barriere,,2022715,,,63001034,,,,Barriere,,,,,790281,,,63003452,SERRANDE,,790905,,,,,,,,,,,,
188-194,Schede elettroniche,PREZZO,Barriere,,"543,00 €",,,"421,00 €",,,,Barriere,,,,,"238,00 €",,,"565,00 €",SERRANDE,,"110,00 €",,,,,,,,,,,,
188-194,Schede elettroniche,scheda elettronica,,,740D,,,578D,,,,,,780D,,,,,,E781,,,,,,E850S,,,E844 3PH,,,E4000I,,,E721
188-194,Schede elettroniche,Motore Elettrico,,,230V~,,,,,,,,,,,,,,,230V~,,,,,,230V,,,400V,,,24V,,,24V
188-194,Schede elettroniche,Display di programmazione,,,●,,,,,,,,,,,,,,,●,,,,,,●,,,●,,,●,,,●
188-194,Schede elettroniche,Logiche di funzionamento &quot;automatiche-semiautomatiche&quot;,,,●,,,,,,,,,,,,,,,●,,,,,,●,,,●,,,●,,,●
188-194,Schede elettroniche,Logiche di funzionamento &quot;a uomo presente&quot;,,,●,,,,,,,,,,,,,,,●,,,,,,●,,,●,,,●,,,●
188-194,Schede elettroniche,Logiche di funzionamento &quot;personalizzabili&quot;,,,,,,,,,,,,,,,,,,●,,,,,,●,,,,,,,,,
188-194,Schede elettroniche,Ingresso Sicurezza,,,●,,,,,,,,,,,,,,,●,,,,,,●,,,●,,,●,,,●
188-194,Schede elettroniche,Logiche di funzionamento delle Sicurezze,,,●,,,,,,,,,,,,,,,●,,,,,,●,,,●,,,●,,,●
188-194,Schede elettroniche,Anta svincolata / apertura parziale,,,●,,,,,,,,,,,,,,,●,,,,,,●,,,●,,,●,,,●
188-194,Schede elettroniche,Uscita Elettroserratura,,,●,,,,,,,,,,,,,,,●,,,,,,,,,●,,,,,,
188-194,Schede elettroniche,Uscita stato automazione,,,●,,,,,,,,,,,,,,,●,,,,,,●,,,●,,,●,,,●
188-194,Schede elettroniche,Lampada spia,,,●,,,,,,,,,,,,,,,●,,,,,,,,,●,,,,,,●
188-194,Schede elettroniche,Lampada di cortesia o contatto temporizzato,,,●,,,,,,,,,,,,,,,●,,,,,,,,,●,,,●,,,●
188-194,Schede elettroniche,Finecorsa elettrico/elettronico apertura e chiusura,,,●,,,,,,,,,,,,,,,●,,,,,,●,,,●,,,●,,,●
188-194,Schede elettroniche,Rallentamento,,,●,,,,,,,,,,,,,,,●,,,,,,●,,,●,,,●,,,●
188-194,Schede elettroniche,Rilevamento ostacoli,,,●,,,,,,,,,,,,,,,(Encoder),,,,,,,,,●,,,●,,,●
188-194,Schede elettroniche,Rallentamento con “lettura” posizione cancello,,,●,,,,,,,,,,,,,,,(Encoder),,,,,,,,,●,,,●,,,●
188-194,Schede elettroniche,Possibilità collegamento timer esterno,,,●,,,,,,,,,,,,,,,●,,,,,,●,,,●,,,●,,,●
188-194,Schede elettroniche,Regolazione coppia,,,●,,,,,,,,,,,,,,,●,,,,,,,,,●,,,●,,,●
188-194,Schede elettroniche,Fail Safe (test automatico fotocellule),,,●,,,,,,,,,,,,,,,●,,,,,,●,,,●,,,●,,,●
188-194,Schede elettroniche,Segnalazione stato ingressi,,,●,,,,,,,,,,,,,,,(Led),,,,,,●,,,●,,,●,,,●
188-194,Schede elettroniche,Diagnostica intelligente,,,,,,,,,,,,,,,,,,●,,,,,,●,,,●,,,●,,,●
188-194,Schede elettroniche,Ciclo d’apprendimento delle posizioni  di apertura e chiusura,,,,,,,,,,,,,,,,,,●,,,,,,●,,,●,,,●,,,●
188-194,Schede elettroniche,Test Operatori,,,●,,,,,,,,,,,,,,,●,,,,,,,,,●,,,,,,
188-194,Schede elettroniche,Prelampeggio,,,●,,,,,,,,,,,,,,,●,,,,,,●,,,●,,,●,,,●
188-194,Schede elettroniche,Conteggio numero cicli,,,,,,,,,,,,,,,,,,●,,,,,,,,,,,,●,,,●
188-194,Schede elettroniche,Richiesta manutenzione,,,●,,,,,,,,,,,,,,,●,,,,,,,,,●,,,●,,,●
188-194,Schede elettroniche,Programmazione tramite PC/MAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188-194,Schede elettroniche,BUS 2easy,,,,,,,,,,,,,,,,,,●,,,,,,,,,,,,●,,,●
188-194,Schede elettroniche,OmniDEC,,,,,,,,,,,,,,,,,,●,,,,,,,,,,,,●,,,●
188-194,Schede elettroniche,FDS,,,●,,,,,,,,,,,,,,,●,,,,,,●,,,●,,,,,,●
188-194,Schede elettroniche,Convergenza tecnologica,,,,,,,,,,,,,,,,,,●,,,,,,,,,,,,,,,
188-194,Schede elettroniche,Ingresso Connettività (Simply Connect),,,,,,,,,,,,,,,,,,●,,,,,,,,,,,,,,,
188-194,Schede elettroniche,Ingressi programmabili,,,,,,,,,,,,,,,,,,●,,,,,,,,,,,,●,,,
188-194,Schede elettroniche,Uscite programmabili,,,●,,,,,,,,,,,,,,,●,,,,,,,,,●,,,●,,,●
188-194,Schede elettroniche,Funzione automazioni contrapposte,,,,,,,,,,,,,,,,,,●,,,,,,,,,,,,●,,,●
188-194,Schede elettroniche,Codice,,,202269,,,,,,790922,,,,,,63000710,,,63003478,,,,,,63003207,,,202073,,,63003390,,,63002485
188-194,Schede elettroniche,PREZZO,,,"211,00 €",,,,,,"368,00 €",,,,,,"352,00 €",,,"487,00 €",,,,,,"665,00 €",,,"620,00 €",,,"389,00 €",,,"310,00 €"
188-194,Schede elettroniche,SCHEDA ELETTRONICA,cancelli a BATTENTE,,E045S,,,E145S,,,E024S,,,E034,,,,,,E124S,"porte SEZIONALI, INDUSTRIALI e basculanti",,540 BPR,,,E600,,,E700HS,,,E1000,,,E550
188-194,Schede elettroniche,Motore Elettrico,cancelli a BATTENTE,,230V~,,,230V~,,,24V,,,24V,,,,,,24V,"porte SEZIONALI, INDUSTRIALI e basculanti",,230V~,,,24V,,,,,,,,,230V~
188-194,Schede elettroniche,Display di programmazione,cancelli a BATTENTE,,●,,,●,,,,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,,,,,,,,,,●
188-194,Schede elettroniche,Logiche di funzionamento,cancelli a BATTENTE,,●,,,●,,,●,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,●,,,●,,,,,,,,,●
188-194,Schede elettroniche,Logiche di funzionamento &quot;a uomo presente&quot;,cancelli a BATTENTE,,●,,,●,,,●,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,●,,,,,,,,,,,,●
188-194,Schede elettroniche,Logiche di funzionamento &quot;personalizzabili&quot;,cancelli a BATTENTE,,,,,●,,,,,,,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,,,,,,,,,,
188-194,Schede elettroniche,Ingresso sicurezza,cancelli a BATTENTE,,●,,,●,,,●,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,●,,,●,,,,,,,,,●
188-194,Schede elettroniche,Logiche di funzionamento delle sicurezze,cancelli a BATTENTE,,●,,,●,,,,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,,,,,,,,,,
188-194,Schede elettroniche,Anta svincolata / apertura parziale,cancelli a BATTENTE,,●,,,●,,,●,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,●,,,,,,,,,
188-194,Schede elettroniche,Uscita Elettroserratura,cancelli a BATTENTE,,●,,,●,,,●,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,,,,,,,,,,
188-194,Schede elettroniche,Uscita stato automazione,cancelli a BATTENTE,,●,,,●,,,●,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,,,,,,,,,,
188-194,Schede elettroniche,Lampada spia,cancelli a BATTENTE,,●,,,●,,,●,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,●,,,,,,,,,●
188-194,Schede elettroniche,Lampada di cortesia o contatto temporizzato,cancelli a BATTENTE,,,,,●,,,●,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,●,,,●,,,,,,,,,●
188-194,Schede elettroniche,Finecorsa elettrico/elettronico apertura e chiusura,cancelli a BATTENTE,,,,,●,,,,,,,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,●,,,,,,,,,,,,●
188-194,Schede elettroniche,Rallentamento,cancelli a BATTENTE,,●,,,●,,,●,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,●,,,,,,,,,●
188-194,Schede elettroniche,Rilevamento ostacoli,cancelli a BATTENTE,,●,,,●,,,●,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,●,,,,,,,,,●
188-194,Schede elettroniche,Rallentamento con “lettura” posizione cancello,cancelli a BATTENTE,,●,,,●,,,●,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,●,,,●,,,,,,,,,●
188-194,Schede elettroniche,Possibilità collegamento timer esterno,cancelli a BATTENTE,,●,,,●,,,●,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,●,,,●,,,,,,,,,●
188-194,Schede elettroniche,Possibilità di ritardo anta in chiusura,cancelli a BATTENTE,,●,,,●,,,●,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,,,,,,,,,,
188-194,Schede elettroniche,Possibilità di ritardo anta in apertura,cancelli a BATTENTE,,●,,,●,,,●,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,,,,,,,,,,
188-194,Schede elettroniche,Regolazione coppia,cancelli a BATTENTE,,●,,,●,,,●,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,●,,,,,,,,,●
188-194,Schede elettroniche,Fail Safe (test automatico fotocellule),cancelli a BATTENTE,,●,,,●,,,●,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,●,,,,,,,,,●
188-194,Schede elettroniche,Segnalazione stato ingressi,cancelli a BATTENTE,,●,,,●,,,●,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,●,,,●,,,,,,,,,●
188-194,Schede elettroniche,Diagnostica intelligente,cancelli a BATTENTE,,●,,,●,,,,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,,,,,,,,,,
188-194,Schede elettroniche,Ciclo d&apos;apprendimento delle posizioni  di apertura e chiusura,cancelli a BATTENTE,,●,,,●,,,●,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,●,,,,,,,,,
188-194,Schede elettroniche,Test Operatori,cancelli a BATTENTE,,●,,,●,,,,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,,,,,,,,,,●
188-194,Schede elettroniche,Prelampeggio,cancelli a BATTENTE,,●,,,●,,,●,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,●,,,,,,,,,●
188-194,Schede elettroniche,Conteggio numero cicli,cancelli a BATTENTE,,,,,●,,,,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,,,,,,,,,,
188-194,Schede elettroniche,Richiesta manutenzione,cancelli a BATTENTE,,,,,●,,,,,,,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,,,,,,,,,,
188-194,Schede elettroniche,Programmazione tramite PC/MAC,cancelli a BATTENTE,,,,,,,,,,,,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,,,,,,,,,,
188-194,Schede elettroniche,BUS 2easy,cancelli a BATTENTE,,●,,,●,,,●,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,,,,,,,,,,
188-194,Schede elettroniche,OmniDEC,cancelli a BATTENTE,,●,,,●,,,●,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,●,,,,,,,,,
188-194,Schede elettroniche,FDS,cancelli a BATTENTE,,●,,,●,,,●,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,●,,,,,,,,,,,,●
188-194,Schede elettroniche,Convergenza tecnologica,cancelli a BATTENTE,,●,,,●,,,,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,,,,,,,,,,
188-194,Schede elettroniche,Ingresso Connettività (Simply Connect),cancelli a BATTENTE,,●,,,●,,,,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,,,,,,,,,,
188-194,Schede elettroniche,Ingressi programmabili,cancelli a BATTENTE,,●,,,●,,,,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,,,,,,,,,,
188-194,Schede elettroniche,Uscite programmabili,cancelli a BATTENTE,,●,,,●,,,,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,,,,,,,,,,
188-194,Schede elettroniche,Funzione automazioni contrapposte,cancelli a BATTENTE,,,,,●,,,,,,,,,,,,,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,,,,,,,,,,●
188-194,Schede elettroniche,Timer Integrato programmabile,cancelli a BATTENTE,,,,,●,,,,,,●,,,,,,●,"porte SEZIONALI, INDUSTRIALI e basculanti",,,,,,,,,,,,,,
188-194,Schede elettroniche,Codice,cancelli a BATTENTE,,790077,,,790076,,,790286,,,,,,,,,790305,"porte SEZIONALI, INDUSTRIALI e basculanti",,402502,,,2024015,,,63002425,,,2024025,,,2022855
188-194,Schede elettroniche,PREZZO,cancelli a BATTENTE,,"256,00",,,"446,00",,,"366,00",,,"382,00",,,,,,"575,00","porte SEZIONALI, INDUSTRIALI e basculanti",,"493,00 €",,,"159,00 €",,,"175,00 €",,,"188,00 €",,,"264,00 €"
196,Dispositivi Simply Connect,Tensione di alimentazione,XRS485,,5VDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Corrente assorbita,XRS485,,50 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Connessioni,XRS485,,RS485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Tipologia di installazione,XRS485,,ad innesto su scheda compatibile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Temperatura di esercizio,XRS485,,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Tensione di alimentazione,XWBL,,5VDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Corrente assorbita,XWBL,,100mA a 24V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Connessioni,XWBL,,WIFI 802.11 b/g/n – 2.4GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Tipologia di installazione,XWBL,,ad innesto su scheda compatibile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Temperatura di esercizio,XWBL,,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Tensione di alimentazione,XMULTICOM,,24VAC - 24VDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Corrente assorbita,XMULTICOM,,150 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Connessioni,XMULTICOM,,nessuna necessità di dispositivo XWBL o XMBX4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Connettore estraibile,XMULTICOM,,Alimentazione - RS485 - Ingressi/Uscite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Ingressi in morsettiera,XMULTICOM,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Uscite in morsettiera,XMULTICOM,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Connettore rapido,XMULTICOM,,innesto rapido per XWBL o XMBX4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Decodifica segnale radio,XMULTICOM,,SLH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Tipologia di installazione,XMULTICOM,,su barra a DIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Grado di protezione,XMULTICOM,,IP20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Temperatura di esercizio,XMULTICOM,,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Tensione di alimentazione,XMBX4,,5VDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Corrente assorbita,XMBX4,,100mA a 24V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Connessioni,XMBX4,,LTE CAT M1 – CAT NB1 - EGPRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Tipologia di installazione,XMBX4,,ad innesto su scheda compatibile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Dispositivi Simply Connect,Temperatura di esercizio,XMBX4,,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Tensione di alimentazione,XRS485,,5VDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Corrente assorbita,XRS485,,50 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Connessioni,XRS485,,RS485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Tipologia di installazione,XRS485,,ad innesto su scheda compatibile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Temperatura di esercizio,XRS485,,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Tensione di alimentazione,XWBL,,5VDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Corrente assorbita,XWBL,,100mA a 24V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Connessioni,XWBL,,WIFI 802.11 b/g/n – 2.4GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Tipologia di installazione,XWBL,,ad innesto su scheda compatibile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Temperatura di esercizio,XWBL,,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Tensione di alimentazione,XMULTICOM,,24VAC - 24VDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Corrente assorbita,XMULTICOM,,150 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Connessioni,XMULTICOM,,nessuna necessità di dispositivo XWBL o XMBX4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Connettore estraibile,XMULTICOM,,Alimentazione - RS485 - Ingressi/Uscite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Ingressi in morsettiera,XMULTICOM,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Uscite in morsettiera,XMULTICOM,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Connettore rapido,XMULTICOM,,innesto rapido per XWBL o XMBX4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Decodifica segnale radio,XMULTICOM,,SLH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Tipologia di installazione,XMULTICOM,,su barra a DIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Grado di protezione,XMULTICOM,,IP20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Temperatura di esercizio,XMULTICOM,,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Tensione di alimentazione,XMBX4,,5VDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Corrente assorbita,XMBX4,,100mA a 24V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Connessioni,XMBX4,,LTE CAT M1 – CAT NB1 - EGPRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Tipologia di installazione,XMBX4,,ad innesto su scheda compatibile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197-199,Applicazioni Simply Connect,Temperatura di esercizio,XMBX4,,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200-201,Sistema 433-868MHz FDS,Tensione di alimentazione,XR2N 433-868,,12 ÷ 24 V~ - 12 ÷ 24 V~,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200-201,Sistema 433-868MHz FDS,Frequenza di ricezione,XR2N 433-868,,433.92 Mhz - 868.35 Mhz,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200-201,Sistema 433-868MHz FDS,Corrente assorbita,XR2N 433-868,,100 mA,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200-201,Sistema 433-868MHz FDS,Decodifica segnale radio,XR2N 433-868,,FDS-DS-SLH-RC,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200-201,Sistema 433-868MHz FDS,Memoria codici radio,XR2N 433-868,,248,XR4N 433-868,,248 CH 1-2 / 248 CH 3-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
200-201,Sistema 433-868MHz FDS,Numero canali,XR2N 433-868,,2,XR4N 433-868,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
200-201,Sistema 433-868MHz FDS,Numero uscite a relè (N.A.),XR2N 433-868,,1 impulsiva (CH1),XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200-201,Sistema 433-868MHz FDS,Portata contatti,XR2N 433-868,,"0,5 A / 120 VA",XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200-201,Sistema 433-868MHz FDS,Grado di protezione,XR2N 433-868,,IP 44,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200-201,Sistema 433-868MHz FDS,Temperatura ambiente di esercizio,XR2N 433-868,,-20° C ÷ +55 ° C,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200-201,Sistema 433-868MHz FDS,Dimensioni (LxPxH),XR2N 433-868,,"90 x 70 x 32,5 mm",XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202-203,Sistema 433-868MHz FDS BD,Tensione di alimentazione,XR2N 433-868,,12 ÷ 24 V~ - 12 ÷ 24 V~,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202-203,Sistema 433-868MHz FDS BD,Frequenza di ricezione,XR2N 433-868,,433.92 Mhz - 868.35 Mhz,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202-203,Sistema 433-868MHz FDS BD,Corrente assorbita,XR2N 433-868,,100 mA,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202-203,Sistema 433-868MHz FDS BD,Decodifica segnale radio,XR2N 433-868,,FDS-DS-SLH-RC,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202-203,Sistema 433-868MHz FDS BD,Memoria codici radio,XR2N 433-868,,248,XR4N 433-868,,248 CH 1-2 / 248 CH 3-4,,,,,,,,,,,,,,,,,,,,,,,,,,,
202-203,Sistema 433-868MHz FDS BD,Numero canali,XR2N 433-868,,2,XR4N 433-868,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
202-203,Sistema 433-868MHz FDS BD,Numero uscite a relè (N.A.),XR2N 433-868,,1 impulsiva (CH1),XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202-203,Sistema 433-868MHz FDS BD,Portata contatti,XR2N 433-868,,"0,5 A / 120 VA",XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202-203,Sistema 433-868MHz FDS BD,Grado di protezione,XR2N 433-868,,IP 44,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202-203,Sistema 433-868MHz FDS BD,Temperatura ambiente di esercizio,XR2N 433-868,,-20° C ÷ +55 ° C,XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202-203,Sistema 433-868MHz FDS BD,Dimensioni (LxPxH),XR2N 433-868,,"90 x 70 x 32,5 mm",XR4N 433-868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Tensione di alimentazione,PLUS1 868,,20 ÷ 30V,DECODER SLH,,20 ÷ 30V~,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Corrente assorbita,PLUS1 868,,10 mA / V,DECODER SLH,,30 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Numero max schede di decodifica collegabili,PLUS1 868,,50,DECODER SLH,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Decodifica segnale radio,PLUS1 868,,Tramite DECODER,DECODER SLH,,SLH,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Memoria codici radio,PLUS1 868,,-,DECODER SLH,,1000 codici,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Collegamento,PLUS1 868,,-,DECODER SLH,,A connettore (schede FAAC) e/o morsetto,,,,,,,,,,,,,,,,,,,,,,,,,,,
204-205,XTO - Sistema 868MHz SLH-DS,Tensione di alimentazione,XR2N,,12 ÷ 24 V~ - 12 ÷ 24 V~,XR4N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
